node_id,type,name,latitude,longitude,created_at,value 1,value 2,value 3,value 4,value 5,value 6,value 7,value 8,value 9,value 10,value 11,value 12
wf031,WF,Node wf031,13.001599407741882,77.55328079002979,2025-09-27 14:37:40.102089,0.5695382272877709,0.3427108062065041,1.3744783518933525,23.317197059140614,1.0201418854235293,2.047792133522121,,,,,,
aq030,SL,Node aq030,13.036628217339327,77.56273918426169,2025-09-05 02:52:04.102089,16.61491382943924,67.86580083974384,0.6026266999900742,8.71932275233884,13.808659237197737,42.7220605977708,,47.51649514792952,61.72170927969927,36.123912273250795,47.36392061398619,
aq008,AQ,Node aq008,12.98853690598312,77.66096665119449,2025-10-02 01:10:26.102089,251.38780776520935,176.01435659986822,39.941725645553824,77.3381150251924,18.92643466909587,18.272562354860746,30.556935165841924,37.01409944634081,12.86382671325723,,6.7896207742594905,4.534081941004025
aq038,AQ,Node aq038,12.976785208834247,77.64325277550492,2025-09-13 04:58:56.102089,25.136660356671907,7.515478694161589,14.392757391743036,24.75438765833716,23.977011865465084,,12.24224169124935,19.045717397970897,27.889624818127004,7.48829388539626,55.41001611774293,35.16576577800039
sl057,AQ,Node sl057,12.98478587326802,77.63743723011683,2025-09-14 09:37:50.102089,24.86592379583104,7.355618038307892,3.109580027845846,51.88572681750779,19.853237560569607,21.149000806632042,54.858218852315474,11.670840475342692,21.20286742174056,4.314861348485867,513.9793198241885,227.1504708289022
wf015,AQ,Node wf015,12.93689385315052,77.59996933332859,2025-10-23 19:29:08.102089,34.84642451466771,260.3002416788025,20.29719796195753,24.14912827279307,38.38630766108539,28.649745656396608,49.89023429269462,37.171984420494084,6.128305194371098,1.8861935871874214,17.963916510121337,114.99539059686037
wf042,AQ,Node wf042,12.96093452637862,77.65847482319813,2025-10-14 01:51:04.102089,76.0589118062483,17.83403041533494,52.0080853068053,,28.589370619130676,30.49230257567649,27.255612236314757,,18.9580938392468,19.390401217682506,194.96500822930943,166.5310136500838
aq065,AQ,Node aq065,13.020164469301816,77.53311883366794,2025-09-21 05:11:48.102089,75.10779724461865,14.370726853162774,10.428501260625922,,29.203443643183974,28.288498287740175,,29.14419670986788,9.09424904936886,11.369520527200384,34.40904131723406,20.324538497199562
wf001,SL,Node wf001,12.942024809709974,77.60609404435465,2025-09-22 14:45:57.102089,66.91879863675149,83.5712335089855,0.9710368304169491,64.0268546218486,2.799583713149776,28.578236177646716,76.96157509050248,26.504775269174996,,18.192411872704007,8.235470236470402,
sl042,AQ,Node sl042,12.975173929364548,77.67010282740773,2025-09-02 15:43:59.102089,135.9110518751399,14.649396354179006,,84.2459956341984,22.370528896291578,27.257952506474453,4.131970837166883,48.27412463026292,3.2707423822587796,1.5202009950910418,1337.2773841595233,50.25849247175694
wf024,AQ,Node wf024,12.949473034603264,77.60639645178681,2025-10-16 10:34:17.102089,33.84869476790541,3.8232472390285106,17.696954067211536,24.366623933644,23.517227478888337,30.727842411642758,20.639144888129515,28.23008389018895,,9.136196815117634,11.361308416091614,12.066389576381635
wf029,WF,Node wf029,12.93812722494057,77.58444491109643,2025-08-27 00:10:32.102089,0.039225503268206334,0.21423616133832615,2.2870419925520444,29.818944267386165,0.030640798321470784,0.2075856099885966,,,,,,
wf006,AQ,Node wf006,13.0191980972965,77.53867257660951,2025-09-04 10:29:01.102089,394.56739285873084,176.603082875301,5541.760356989656,26.545208065946618,34.02111415366706,29.29083160360498,62.77263974416405,,11.145829343599074,1.3376353602595628,123.29900098781421,27.60426600586888
aq043,SL,Node aq043,17.938958510757512,77.59310055315481,2025-09-27 19:29:02.102089,18.53234187752089,45.50176032627158,-1.1312859233996426,11.684161361877575,3.195068598687332,64.6312184313576,80.93994487454424,79.24169127567275,15.147435486748714,103.93184292199906,43.79131935159086,
sl055,AQ,Node sl055,12.990124723414773,77.64854978280226,2025-09-07 01:46:06.102089,58.88227897752436,153.668530876251,59.973682948356085,43.22319973652215,28.787131158063463,29.45015864886721,37.64786212891098,57.47465294970351,1.2825379545100812,21.352588459444014,126.28505611912972,19.155674880206057
aq046,SL,Node aq046,12.948996623962158,77.60349011613806,2025-10-03 17:38:06.102089,10.45174036587872,32.33694050777244,1.6332969224689249,42.35124509643915,1.1689575986080034,42.02988686639105,31.444715253588836,35.2009667388167,53.880124650767605,33.53955164428685,35.680785835133186,
wf059,SL,Node wf059,12.955275585305468,77.60720453927222,2025-08-26 23:40:26.102089,39.511500211980994,42.68934108140016,-1.628655166013327,,19.089544134140358,33.976725522464854,3.5806168603221487,2.471885643305195,,,48.849292094134086,
sl031,AQ,Node sl031,13.002274268293677,77.5470152490773,2025-09-01 16:08:42.102089,24.463164402046445,3.407329212956123,133.81694327468526,45.48221180060096,35.4464968163169,25.210935923695473,15.690460694402233,24.599941564717003,4.44563773851257,6.042806314683433,54.53097327335162,95.0974516215268
aq039,AQ,Node aq039,13.02589757632534,77.55256028376773,2025-10-11 15:34:33.102089,121.55404088577619,18.045760451171972,9.370571998347485,13.444194533231947,25.466690406253775,23.990122793418067,25.04979580872582,30.97162977235713,8.843180512590358,12.568217761540929,750.295966889257,72.7289551067907
aq051,SL,Node aq051,12.994972236911714,77.6391860186652,2025-09-30 08:37:21.102089,7.293890453032844,21.605956074557167,-0.7013447032774295,51.65460863010766,0.403209134062254,70.33893967838776,22.06451268257378,18.53833936768691,48.60329599850745,40.13540953851547,14.591102636393682,
aq004,WF,Node aq004,13.021176107880382,77.54294008786566,2025-08-27 22:27:05.102089,0.025921380317934575,,2.62479622506315,46.67978357577161,0.00934872328508846,0.9941454023005517,,,,,,
wf055,WF,Node wf055,12.985221411087759,77.6588496079642,2025-09-08 02:48:14.102089,0.06095944197180886,53.907378587965084,2.49711358854785,38.58714456495413,0.6488717769630676,0.361213411311116,,,,,,
wf014,SL,Node wf014,12.977619154359223,77.65452142806302,2025-09-10 02:32:19.102089,117.10729403501637,19.761895472669032,-0.14494608102456918,35.23168917162731,6.932693559040874,51.604090202944064,39.89630629480147,18.681460072919094,78.12735218437781,74.66602847815487,31.294377221536447,
wf011,AQ,Node wf011,13.023752876226249,77.55576949251099,2025-10-16 17:04:44.102089,556.3021199108753,4.147774533170997,19.528182179361377,5.544087875488791,23.23323858194963,23.707300894982577,35.24842770533203,20.33481527815978,1.5804416878686105,1.9577965754322326,187.9621057249127,11.355300420682104
sl047,AQ,Node sl047,12.966011825126236,77.58960694481532,2025-09-30 17:17:08.102089,13.086983501157238,71.68231953306314,27.11742032589394,,32.939290676560766,15.341808537060931,5.98425107232834,31.8266954763941,,5.411120283676444,55.51931603624037,18.051258956475845
sl001,AQ,Node sl001,13.042462578469049,77.5496209517987,2025-09-28 06:04:59.102089,18.88279064708777,55.84678724180772,19.46220936715163,18.565606627246506,36.44538369289361,28.159880017333585,17.687298959519175,31.177421951003343,15.446281639893012,5.957324848190135,25.483429382173814,3.229633899759325
aq055,SL,Node aq055,12.953171805620498,77.60085344290509,2025-08-31 23:16:47.102089,28.10688854325195,29.789696772923698,-0.23137412451705683,53.14567976765371,2.823371579057198,15515.574844516286,2.135776000528718,,102.35088425869702,49.98030775709215,48.566134158653455,
aq020,WF,Node aq020,12.939803188218388,77.60322956529346,2025-10-05 04:25:55.102089,2.2985279454419807,1.2719684770219648,0.9851961280228734,46.943751211389504,0.9574811696154558,0.1960587296359548,,,,,,
sl020,AQ,Node sl020,12.986233069548256,77.6601726239376,2025-09-05 02:54:42.102089,36.593137605499095,8.244055746585484,3.445045335160275,56.62651467489111,25.21436942716001,26.092823724955274,20.429144058322127,70.28284050178053,4.079320324639527,15.588343674013744,20.405959365794782,106.9390520716887
sl032,AQ,Node sl032,12.967623572207794,77.6504512539187,2025-09-27 01:44:21.102089,11.063122397335812,15.993651576446055,21.138711815259118,26.396899575128604,23.490338477518737,20.27607376550896,10.355011408475672,18.061358931211352,10.678718453846404,10.74960741383981,31.09515681281735,67.40407036450314
aq034,AQ,Node aq034,13.013755815239843,77.56590332877137,2025-10-01 07:49:35.102089,89.16889940023279,138.05791891478594,189.4559916325275,11.20349155904719,36.94920796707137,33.63120436667007,30.86934548849588,23.64856370220784,10.811403357641721,,28.254743316157885,28.719928146242747
wf056,AQ,Node wf056,12.94489813502084,77.58034771366562,2025-10-16 06:43:59.102089,17.21892170616853,23.011586712418715,10.470525915766382,26.243328827903696,29.152336965009088,17.211577881647326,,34.7279020007677,20.531489338294996,6.953454750173415,5.883924834996584,63.95446903273501
wf043,WF,Node wf043,13.040411748660379,77.5469171411993,2025-10-14 03:42:55.102089,0.3825807379265626,0.2433835838764804,0.9099701681286736,95.68967155255814,,0.28949408219139017,,,,,,
wf060,WF,Node wf060,12.994287091573828,77.66032382670531,2025-09-07 04:11:01.102089,0.09908105397903443,0.11539937280642165,1.9575233194164428,10.65430372615797,0.020805100614317135,65.91847213234,,,,,,
aq054,SL,Node aq054,12.962216265465488,77.59253590945868,2025-10-20 17:44:51.102089,,47.90832647629142,-2.5340271338962252,57.2214481730294,2.486044936018158,3.5228032211692932,,12.28367743260996,19.61029343818938,59.76857772689771,16.580486340502226,
sl030,WF,Node sl030,13.028207720168702,77.55833731176983,2025-08-26 22:23:53.102089,0.41187957343891907,1.0478445039068716,2.467171649303448,23.46407814778201,0.498889096732364,0.011435974678011027,,,,,,
sl013,AQ,Node sl013,13.01091590486525,77.5509788094905,2025-09-15 13:48:45.102089,15.448955371923812,12.895612942348087,17.897995464571387,5.625981910922613,19.360697348543205,20.5928022582596,18.70817079503488,28.82029095459376,3.013871886549448,37.327066612706936,66.14276369047272,6.973208587575749
sl001,WF,Node sl001,12.982362171049562,77.66898222051793,2025-08-30 17:59:57.102089,0.13737034634258294,0.2779409120624914,1.6674731378451009,48.26732838472132,0.5287885905686598,1.0139496868441282,,,,,,
wf023,SL,Node wf023,12.998379176146381,77.64848833151858,2025-10-09 00:37:16.102089,33.676382831087004,33.19263983461258,0.1865194365307784,41.702389479103644,6.048080734778879,65.920910080468,,108.32601893887164,42.409542569961175,44.84329958780943,21.69134053488916,
sl014,WF,Node sl014,12.984475367707297,77.64860835105273,2025-09-25 18:45:19.102089,0.155053626135312,0.34725381350639667,1.7145978968467428,,0.44217929659747224,0.2642431974631022,,,,,,
sl051,SL,Node sl051,12.990301474617981,77.66801190826833,2025-09-06 06:20:59.102089,25.31596025409107,,0.2089206559248696,31.867675542344838,1.673167103420797,70.49293934359937,1.1549588602561502,25.806121244080423,10.077410894167748,99.34144383194862,15.395974104818189,
aq053,WF,Node aq053,13.003901721532404,77.54638545609276,2025-08-31 21:01:12.102089,0.14202839589984548,0.08415608642415202,1.9584426711531655,52.609393770585434,0.4112246672314578,1.058432977643449,,,,,,
aq050,WF,Node aq050,12.987218758249057,77.6605625188895,2025-09-09 07:59:34.102089,0.5999985657970346,0.16857689447686666,,28.450915067128584,0.8012543884358218,0.702172691645868,,,,,,
wf006,AQ,Node wf006,12.969456669159698,77.65307580729056,2025-10-21 00:18:49.102089,52.41807427310812,87.08148694070069,883.1041075668965,,20.82205493611165,32.52458037427425,10.248382214479667,19.254527153377126,2.5884631397927076,7.025132308172713,52.91935625346231,4.31828820137418
sl041,AQ,Node sl041,13.017790979911437,77.56087168748016,2025-10-06 10:15:16.102089,,29.901448784935024,65.41537040561178,127.29374333727343,13.78782535449703,30.296527286230816,45.85123451300646,22.02338476197148,3.2403530128269424,4.208121638243584,27.541529447353245,45.29550610288161
sl009,AQ,Node sl009,13.034220316220283,77.54650926376392,2025-09-10 07:15:29.102089,7.055064397597136,127.44128012559862,11.47390506220609,145.80015887650367,12.53324072793854,25.087467456529453,24.660901727282884,49.56432919434514,8.57486971071742,7.611300764019056,109.041979927173,68.26793971170058
aq016,AQ,Node aq016,12.95347163030932,77.59893470471033,2025-10-19 09:25:26.102089,6.522198209653244,85.93029879692692,6.788684461822551,380.0310149489534,34.759572917461206,28.342316935451187,66.293400287939,11.006652286664725,,11.899515012775217,6.037466659480711,6.224173763359756
aq013,WF,Node aq013,13.028150159164873,77.54632475132199,2025-09-03 22:59:02.102089,0.5937485583217607,1.4293427218205503,2.0132397167313587,2.36197927756766,0.13405855355930926,0.6661493714885617,,,,,,
aq020,AQ,Node aq020,12.948150192608075,77.58026148749705,2025-10-07 01:47:16.102089,30.253917699053673,59.51577633392787,12.840902810323257,44.62658758131751,25.930053248826347,30.995695741690003,29.73883693691623,25.07123179702504,7.4664692560573505,12.441844279288997,22236.446888235707,13.658167786555492
aq066,WF,Node aq066,12.960739869331594,77.64734937181862,2025-09-21 06:12:32.102089,0.6170343384145407,2.620787534721621,1.838619372754452,41.21459921582265,0.29131341324609,0.045585872417261745,,,,,,
aq047,SL,Node aq047,12.940647170125715,77.63202001357094,2025-09-11 20:48:24.102089,3.974516311707542,77.4377048631147,,5.2774785349054065,3.723348278303339,51.91261162073886,96.70227708372207,38.77130237617589,65.35572157802662,1.3193860013177914,23.63993654028659,
sl015,AQ,Node sl015,12.95680242932162,77.59267663571715,2025-09-11 12:09:15.102089,4.659634177666584,9.437035052351385,3.398197809666242,24.49798189353192,35.56170663849628,,22.07189489224678,6.525555865924923,11.406535524231023,22.40138518295738,11.162019927113567,18.22090747550826
sl041,AQ,Node sl041,12.983347137104172,77.65145966811475,2025-09-25 19:35:18.102089,12.816168705882882,134.7650547292279,13.178819878567554,20.53713162053249,25.161751152118754,27.443911043144286,31.523739456159127,14.8969373589933,13.920272673300666,9.964455779967086,171.16960093809303,27.612506260279655
sl033,SL,Node sl033,12.996624349383337,77.66191165364903,2025-10-21 15:46:55.102089,34.42138498365543,59.21521254776002,,26.315189545525126,1.1001458186835724,0.8455637328129272,17.60206676582492,79.65332495462808,17.616937769019884,124.05939074453416,34.79797529828613,
wf056,AQ,Node wf056,12.981266031824449,77.6552152514075,2025-10-10 07:22:42.102089,22.70048831451983,27.43180362477044,98.71417479224979,24.705938635411947,24.92890024531001,20.656826197021775,27.564893988656898,43.12438530605661,13.294693595244903,28.400673298564342,12.453429346096904,25.276009884919056
